case_id,category,channel,region,complexity,vulnerable_customer,fraud_signal,missing_information,negative_sentiment,order_value_gbp,days_since_purchase,requires_human,retrieval_correct,escalation_predicted,approval_required,tool_write_attempted,unauthorized_write,baseline_minutes,assisted_minutes,baseline_fcr,assisted_fcr,baseline_policy_adherent,assisted_policy_adherent,baseline_reopened,assisted_reopened
AST-00209,missing_refund,email,midlands,medium,False,False,False,False,29.24,29,False,True,False,False,True,False,19.06,12.27,True,True,True,True,False,False
AST-00210,wrong_item,phone,london,medium,False,False,False,False,43.32,25,False,True,False,False,True,False,13.29,8.99,True,True,True,True,False,False
AST-00211,damaged_item,chat,north,low,False,True,True,False,42.47,13,True,True,True,True,True,False,15.46,10.18,True,True,True,True,False,False
AST-00212,change_of_mind,email,midlands,low,False,False,False,False,35.1,3,False,True,False,False,False,False,12.96,5.75,False,True,True,True,True,False
AST-00213,missing_refund,phone,london,medium,False,False,False,True,10.55,5,False,True,False,False,True,False,27.79,16.36,True,True,True,True,False,False
AST-00214,damaged_item,email,north,medium,False,True,True,False,71.85,32,True,True,True,True,True,False,21.13,13.83,False,True,True,True,True,False
AST-00215,late_delivery,email,midlands,high,False,True,False,False,39.86,26,True,True,True,True,False,False,23.11,17.19,True,True,True,True,False,False
AST-00216,change_of_mind,phone,south,medium,False,False,False,True,26.89,9,False,True,False,False,False,False,26.29,15.8,True,True,True,True,False,False
AST-00217,missing_refund,chat,midlands,medium,False,False,False,True,46.55,26,False,True,True,True,True,False,23.13,16.09,True,True,True,True,False,False
AST-00218,damaged_item,chat,south,high,False,False,False,True,31.54,102,False,True,True,True,True,False,27.42,19.45,True,True,True,True,False,False
AST-00219,change_of_mind,chat,midlands,medium,False,False,False,True,22.38,11,False,True,False,False,False,False,18.75,11.49,True,True,False,True,False,False
AST-00220,change_of_mind,email,london,low,False,False,False,True,45.19,10,False,False,True,True,False,False,13.82,7.86,True,True,False,True,False,False
AST-00221,missing_refund,email,south,low,False,False,False,True,41.22,8,False,True,False,False,True,False,12.5,6.17,True,True,True,True,False,False
AST-00222,damaged_item,email,north,low,False,False,False,False,21.88,32,False,True,False,False,True,False,15.85,9.58,True,True,True,True,True,False
AST-00223,change_of_mind,email,midlands,low,False,False,False,False,32.91,24,False,True,False,False,False,False,16.45,10.28,True,True,True,True,False,False
AST-00224,warranty,chat,south,medium,False,False,False,False,30.02,38,True,True,True,True,False,False,18.58,13.55,True,True,True,True,False,False
AST-00225,late_delivery,phone,south,medium,True,False,False,False,37.93,56,True,True,True,True,False,False,19.88,13.98,True,False,True,True,False,True
AST-00226,late_delivery,phone,south,medium,False,False,False,False,41.0,38,False,True,False,False,False,False,17.36,10.5,False,True,True,True,True,False
AST-00227,late_delivery,chat,south,low,False,False,False,False,52.68,12,False,True,False,False,False,False,15.06,9.89,True,True,False,True,False,False
AST-00228,wrong_item,chat,midlands,medium,False,False,False,False,55.84,16,False,True,False,False,True,False,16.38,8.45,True,True,True,True,True,False
AST-00229,wrong_item,email,london,low,False,False,False,True,58.93,31,False,True,False,False,True,False,14.76,8.63,True,True,True,True,False,False
AST-00230,late_delivery,email,london,medium,False,False,False,False,82.08,6,False,True,False,False,False,False,14.51,8.75,False,True,False,True,True,False
AST-00231,missing_refund,email,north,medium,True,False,False,False,115.46,14,True,True,True,True,True,False,17.32,12.37,False,True,True,True,True,False
AST-00232,missing_refund,email,south,low,False,False,False,True,42.82,6,False,True,True,True,True,False,16.36,10.96,False,True,True,True,True,False
AST-00233,damaged_item,phone,south,high,False,False,False,True,176.8,47,False,True,True,True,True,False,28.47,21.02,False,True,True,True,True,False
AST-00234,damaged_item,phone,midlands,medium,False,False,False,True,50.41,39,False,True,False,False,True,False,25.51,15.96,True,True,True,True,False,False
AST-00235,wrong_item,chat,london,low,False,False,False,True,90.89,30,False,True,False,False,True,False,15.93,8.73,False,True,False,True,True,False
AST-00236,late_delivery,phone,london,low,False,False,False,False,28.84,2,False,True,False,False,False,False,16.65,9.02,True,True,True,True,False,False
AST-00237,late_delivery,phone,midlands,low,False,False,False,False,16.79,74,False,True,False,False,False,False,8.73,6.17,False,False,True,True,True,True
AST-00238,damaged_item,email,north,medium,False,False,False,False,24.88,11,False,True,False,False,True,False,20.27,12.23,True,True,True,True,False,False
AST-00239,wrong_item,email,south,low,True,False,False,False,239.72,48,True,True,True,True,True,False,15.58,9.81,True,True,True,True,False,True
AST-00240,wrong_item,chat,south,high,True,False,False,False,65.01,12,True,True,True,True,True,False,23.31,18.64,False,True,True,True,True,False
AST-00241,missing_refund,chat,london,high,False,False,False,True,61.4,4,False,True,False,False,True,False,26.17,18.34,True,False,True,True,False,True
AST-00242,missing_refund,phone,north,medium,False,False,False,False,64.39,67,False,True,False,False,True,False,19.47,13.24,True,True,True,True,False,False
AST-00243,late_delivery,phone,north,medium,False,False,True,False,200.27,61,False,True,False,True,False,False,19.19,13.43,False,True,True,True,True,False
AST-00244,late_delivery,email,london,low,False,False,False,False,119.77,13,False,True,False,True,False,False,9.24,4.58,True,True,True,True,False,False
AST-00245,change_of_mind,chat,north,medium,False,True,False,False,37.54,76,True,True,True,True,False,False,18.06,12.59,True,True,True,True,False,False
AST-00246,missing_refund,phone,south,medium,False,False,True,False,25.08,35,False,True,False,False,True,False,29.01,16.78,True,True,True,True,False,False
AST-00247,wrong_item,phone,north,low,False,False,False,False,182.7,26,False,True,False,True,True,False,16.36,9.29,True,True,True,True,False,False
AST-00248,late_delivery,email,london,low,False,True,False,False,54.87,20,True,True,True,True,False,False,8.96,6.45,True,True,True,True,False,False
AST-00249,change_of_mind,phone,north,medium,False,False,False,False,36.42,9,False,True,False,False,False,False,16.24,9.34,True,True,False,True,False,False
AST-00250,change_of_mind,chat,south,low,False,False,False,False,77.96,31,False,True,False,False,False,False,20.88,10.45,True,True,True,True,False,False
AST-00251,wrong_item,chat,south,medium,False,False,False,False,60.0,8,False,True,False,False,True,False,18.8,11.94,True,True,True,True,True,False
AST-00252,change_of_mind,phone,london,medium,False,False,False,False,66.22,32,False,True,False,False,False,False,22.54,14.24,True,True,False,True,True,False
AST-00253,damaged_item,chat,midlands,medium,False,False,True,True,42.82,21,False,True,False,False,True,False,21.15,12.72,False,False,True,True,True,True
AST-00254,change_of_mind,chat,midlands,high,False,False,False,False,26.11,11,False,True,False,False,False,False,29.99,20.06,False,True,True,True,True,False
AST-00255,late_delivery,phone,north,high,True,True,False,False,28.98,19,True,True,True,True,False,False,24.25,18.06,True,True,True,True,False,False
AST-00256,change_of_mind,chat,south,high,False,False,False,False,46.73,3,False,True,False,False,False,False,28.2,17.9,False,True,False,True,True,False
AST-00257,late_delivery,phone,south,medium,False,False,False,True,43.05,28,False,True,False,False,False,False,18.73,10.92,False,True,True,True,True,False
AST-00258,damaged_item,phone,south,low,False,False,False,True,19.09,35,False,True,False,False,True,False,12.04,6.4,False,True,True,True,True,False
AST-00259,late_delivery,email,midlands,low,False,False,False,False,50.96,19,False,True,False,False,False,False,16.11,8.14,True,True,True,True,False,False
AST-00260,change_of_mind,chat,north,medium,False,False,True,False,50.12,42,False,True,False,False,False,False,25.05,15.61,True,False,False,True,False,True
AST-00261,warranty,email,midlands,low,False,False,False,False,41.78,34,True,True,True,True,False,False,14.37,7.83,True,True,False,True,False,False
AST-00262,damaged_item,phone,london,medium,False,False,False,False,72.5,22,False,True,False,False,True,False,14.9,8.45,True,True,True,True,False,False
AST-00263,damaged_item,email,london,medium,False,False,False,False,51.16,37,False,True,False,False,True,False,17.79,10.32,False,True,True,True,True,False
AST-00264,missing_refund,phone,midlands,low,False,False,False,False,45.36,20,False,True,False,False,True,False,14.55,8.48,True,True,True,True,False,False
AST-00265,wrong_item,phone,south,low,True,False,False,False,84.04,48,True,True,True,True,True,False,16.36,12.1,True,False,False,True,False,True
AST-00266,damaged_item,chat,north,low,False,False,True,False,93.48,28,False,True,False,False,True,False,18.91,10.29,True,True,True,True,False,False
AST-00267,damaged_item,email,london,medium,False,False,False,False,33.15,50,False,True,False,False,True,False,17.13,10.04,True,False,True,True,False,True
AST-00268,late_delivery,chat,london,medium,False,False,True,False,8,103,False,True,False,False,False,False,21.03,12.52,False,True,True,True,True,False
AST-00269,wrong_item,chat,midlands,high,False,True,False,True,23.91,18,True,True,False,False,True,False,25.44,17.6,True,True,True,True,False,False
AST-00270,change_of_mind,chat,london,low,False,False,False,False,157.71,68,False,True,False,True,False,False,9.66,6.35,True,True,True,True,False,False
AST-00271,change_of_mind,phone,south,medium,False,False,False,False,33.34,21,False,True,False,False,False,False,18.03,11.56,True,False,True,True,False,True
AST-00272,damaged_item,chat,south,low,False,False,False,False,52.14,15,False,True,False,False,True,False,13.84,7.2,False,True,False,True,True,False
AST-00273,change_of_mind,chat,london,low,False,False,False,False,116.7,25,False,True,False,True,False,False,14.88,8.17,False,True,True,True,True,False
AST-00274,warranty,chat,north,low,False,False,False,False,210.92,14,True,True,True,True,False,False,9.94,7.62,False,True,False,True,True,False
AST-00275,wrong_item,email,midlands,low,False,False,False,False,19.27,17,False,True,False,False,True,False,16.5,9.82,False,True,True,True,True,False
AST-00276,missing_refund,chat,midlands,low,False,False,False,True,44.36,14,False,True,False,False,True,False,15.61,7.3,True,True,True,True,False,False
AST-00277,wrong_item,chat,south,medium,False,True,False,False,87.01,19,True,False,True,True,True,False,14.99,11.42,True,True,True,True,False,False
AST-00278,late_delivery,phone,midlands,high,False,False,True,False,50.99,31,False,True,False,False,False,False,26.82,19.72,False,True,False,True,True,False
AST-00279,late_delivery,phone,south,high,False,False,False,False,33.18,42,False,True,False,False,False,False,22.86,15.19,True,True,False,True,False,False
AST-00280,change_of_mind,phone,south,low,False,False,False,False,78.87,48,False,True,False,False,False,False,18.13,8.86,True,True,True,True,False,False
AST-00281,wrong_item,chat,north,low,False,False,False,False,26.29,6,False,True,False,False,True,False,15.58,9.28,True,True,True,False,False,False
AST-00282,change_of_mind,phone,south,medium,False,True,False,True,32.19,31,True,True,True,True,False,False,21.46,14.28,True,True,True,True,False,False
AST-00283,missing_refund,chat,north,medium,False,False,False,True,170.32,15,False,True,False,True,True,False,21.26,12.47,False,True,True,True,True,False
AST-00284,late_delivery,email,midlands,high,False,False,False,False,48.87,4,False,True,False,False,False,False,21.51,14.55,False,True,True,True,True,False
AST-00285,late_delivery,chat,north,low,False,False,False,False,29.7,36,False,True,False,False,False,False,20.23,10.71,True,False,True,True,False,True
AST-00286,late_delivery,email,south,medium,False,False,False,True,28.42,13,False,True,False,False,False,False,19.18,10.69,False,True,True,True,True,False
AST-00287,damaged_item,chat,north,high,False,False,False,False,25.51,6,False,True,False,False,True,False,26.58,19.55,True,True,True,True,False,False
AST-00288,change_of_mind,email,north,low,False,False,False,False,67.88,16,False,True,False,False,False,False,14.87,7.46,False,True,True,True,True,False
AST-00289,late_delivery,phone,london,high,False,True,True,False,44.67,24,True,True,True,True,False,False,23.74,19.48,False,True,True,True,True,False
AST-00290,wrong_item,email,london,low,False,False,True,False,16.21,3,False,True,False,False,True,False,16.5,8.82,True,True,True,True,False,False
AST-00291,damaged_item,email,north,medium,False,False,False,False,17.82,51,False,True,False,False,True,False,17.24,10.63,False,True,True,True,True,False
AST-00292,wrong_item,phone,london,medium,False,False,False,False,115.5,24,False,True,False,True,True,False,16.68,10.51,True,True,True,True,False,False
AST-00293,late_delivery,chat,midlands,medium,False,False,False,True,15.61,34,False,True,False,False,False,False,21.27,12.94,True,True,True,True,False,False
AST-00294,missing_refund,email,north,low,False,False,False,False,47.01,32,False,True,False,False,True,False,17.6,8.54,True,True,True,True,False,False
AST-00295,late_delivery,chat,south,medium,False,False,True,False,47.11,81,False,True,False,False,False,False,22.44,14.37,False,True,True,True,True,False
